Time (s),Pitot Status Code,Differential Pressure,Temperature,Accel1 x,Accel1 y,Accel1 z,Gyro1 x,Gyro1 y,Gyro1 z,Mag1 x,Mag1 y,Mag1 z,Accel2 x,Accel2 y,Accel2 z,Gyro2 x,Gyro2 y,Gyro2 z,Mag2 x,Mag2 y,Ma2 z,Accel3 x,Accel3 y,Accel3 z,Gyro3 x,Gyro3 y,Gyro3 z,Mag3 x,Mag3 y,Mag3 z
18.4069,Error ,1.25,-50,-1.72168,0.265625,0,312.5,187.5,0,88,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4119,Error ,1.25,-50,-1.71924,0.26416,0,343.75,226.563,0,88,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4169,Error ,1.25,-50,-1.72217,0.266113,0,320.313,234.375,0,83,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4219,Error ,1.25,-50,-1.72559,0.265625,0,312.5,210.938,0,83,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4269,Error ,1.25,-50,-1.71777,0.265625,0,335.938,218.75,0,92,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4319,Error ,1.25,-50,-1.71973,0.266602,0,273.438,195.313,0,92,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4369,Error ,1.25,-50,-1.72266,0.26709,0,304.688,234.375,0,81,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4419,Error ,1.25,-50,-1.72168,0.270508,0,343.75,242.188,0,81,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4469,Error ,1.25,-50,-1.72314,0.267578,0,312.5,242.188,0,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4519,Error ,1.25,-50,-1.71875,0.265625,0,320.313,218.75,0,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4569,Error ,1.25,-50,-1.71875,0.262207,0,312.5,234.375,0,-172,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4619,Error ,1.25,-50,-1.72021,0.26416,0,304.688,210.938,0,-172,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4669,Error ,1.25,-50,-1.7207,0.268066,0,320.313,210.938,0,-172,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4724,Error ,1.25,-50,-1.72168,0.265625,0,328.125,226.563,0,-167,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4769,Error ,1.25,-50,-1.71973,0.269043,0,343.75,226.563,0,-167,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4819,Error ,1.25,-50,-1.72217,0.268555,0,359.375,210.938,0,86,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4869,Error ,1.25,-50,-1.72461,0.265625,0,312.5,242.188,0,86,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4919,Error ,1.25,-50,-1.72217,0.266113,0,328.125,226.563,0,93,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4969,Error ,1.25,-50,-1.72217,0.264648,0,320.313,210.938,0,93,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5019,Error ,1.25,-50,-1.71582,0.265625,0,304.688,210.938,0,82,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5069,Error ,1.25,-50,-1.72363,0.265625,0,312.5,226.563,0,82,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5119,Error ,1.25,-50,-1.71973,0.26416,0,312.5,203.125,0,94,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5169,Error ,1.25,-50,-1.71973,0.26709,0,320.313,242.188,0,94,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5219,Error ,1.25,-50,-1.72168,0.264648,0,320.313,242.188,0,91,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5269,Error ,1.25,-50,-1.72168,0.268555,0,343.75,195.313,0,91,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5319,Error ,1.25,-50,-1.71826,0.267578,0,335.938,210.938,0,89,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5369,Error ,1.25,-50,-1.72266,0.266113,0,312.5,242.188,0,89,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5419,Error ,1.25,-50,-1.72119,0.267578,0,289.063,242.188,0,-170,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5469,Error ,1.25,-50,-1.72119,0.26416,0,320.313,203.125,0,-170,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5519,Error ,1.25,-50,-1.72314,0.263184,0,335.938,218.75,0,83,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5569,Error ,1.25,-50,-1.72266,0.265137,0,320.313,218.75,0,83,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5619,Error ,1.25,-50,-1.72363,0.268066,0,304.688,226.563,0,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5669,Error ,1.25,-50,-1.72168,0.267578,0,312.5,195.313,0,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5719,Error ,1.25,-50,-1.71973,0.268066,0,320.313,242.188,0,83,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5769,Error ,1.25,-50,-1.72119,0.262695,0,312.5,218.75,0,83,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5819,Error ,1.25,-50,-1.72168,0.266602,0,320.313,226.563,0,82,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5869,Error ,1.25,-50,-1.7168,0.268555,0,289.063,226.563,0,82,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5919,Error ,1.25,-50,-1.71973,0.268066,0,304.688,210.938,0,-163,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5968,Error ,1.25,-50,-1.71826,0.266602,0,328.125,218.75,0,-163,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6018,Error ,1.25,-50,-1.72363,0.268555,0,296.875,242.188,0,87,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6068,Error ,1.25,-50,-1.72217,0.266113,0,335.938,210.938,0,87,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6118,Error ,1.25,-50,-1.71826,0.267578,0,304.688,218.75,0,91,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6168,Error ,1.25,-50,-1.72266,0.26416,0,320.313,210.938,0,91,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6218,Error ,1.25,-50,-1.71924,0.265625,0,296.875,210.938,0,84,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6268,Error ,1.25,-50,-1.72266,0.262207,0,296.875,218.75,0,84,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6318,Error ,1.25,-50,-1.7207,0.268555,0,312.5,226.563,0,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6368,Error ,1.25,-50,-1.72314,0.266602,0,289.063,203.125,0,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6418,Error ,1.25,-50,-1.7207,0.269531,0,273.438,218.75,0,81,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6468,Error ,1.25,-50,-1.72021,0.26416,0,312.5,195.313,0,81,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6518,Error ,1.25,-50,-1.71875,0.265137,0,351.563,218.75,0,81,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6568,Error ,1.25,-50,-1.71777,0.27002,0,335.938,210.938,0,81,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6618,Error ,1.25,-50,-1.7207,0.262207,0,335.938,226.563,0,-175,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6668,Error ,1.25,-50,-1.7207,0.261719,0,367.188,218.75,0,-175,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6718,Error ,1.25,-50,-1.72217,0.264648,0,328.125,195.313,0,95,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6768,Error ,1.25,-50,-1.71777,0.270508,0,289.063,203.125,0,95,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6818,Error ,1.25,-50,-1.72314,0.263184,0,312.5,210.938,0,80,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6868,Error ,1.25,-50,-1.72119,0.265625,0,296.875,218.75,0,80,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6918,Error ,1.25,-50,-1.72021,0.267578,0,304.688,203.125,0,88,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.6968,Error ,1.25,-50,-1.72266,0.262695,0,296.875,203.125,0,88,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7018,Error ,1.25,-50,-1.72168,0.267578,0,320.313,226.563,0,91,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7068,Error ,1.25,-50,-1.72021,0.265625,0,289.063,210.938,0,91,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7118,Error ,1.25,-50,-1.72119,0.263672,0,281.25,203.125,0,89,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7168,Error ,1.25,-50,-1.72168,0.266113,0,296.875,242.188,0,89,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7218,Error ,1.25,-50,-1.72021,0.26416,0,304.688,234.375,0,81,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7268,Error ,1.25,-50,-1.72119,0.265625,0,320.313,203.125,0,81,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7318,Error ,1.25,-50,-1.72314,0.265137,0,304.688,226.563,0,79,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7368,Error ,1.25,-50,-1.71729,0.26416,0,320.313,195.313,0,79,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7418,Error ,1.25,-50,-1.71973,0.263184,0,304.688,203.125,0,79,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7468,Error ,1.25,-50,-1.72119,0.269043,0,304.688,210.938,0,84,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7518,Error ,1.25,-50,-1.71777,0.263184,0,296.875,226.563,0,84,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7568,Error ,1.25,-50,-1.71924,0.262695,0,312.5,203.125,0,-177,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7618,Error ,1.25,-50,-1.72266,0.267578,0,296.875,226.563,0,-177,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7668,Error ,1.25,-50,-1.72119,0.268555,0,312.5,218.75,0,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7718,Error ,1.25,-50,-1.71777,0.264648,0,328.125,234.375,0,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7768,Error ,1.25,-50,-1.71777,0.264648,0,328.125,234.375,0,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7818,Error ,1.25,-50,-1.71729,0.263184,0,320.313,234.375,0,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7868,Error ,1.25,-50,-1.72021,0.271484,0,304.688,250,0,91,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7918,Error ,1.25,-50,-1.71924,0.268066,0,351.563,210.938,0,91,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.7973,Error ,1.25,-50,-1.72021,0.265625,0,335.938,234.375,0,-170,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8018,Error ,1.25,-50,-1.7207,0.266113,0,304.688,234.375,0,-170,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8068,Error ,1.25,-50,-1.71729,0.263672,0,312.5,195.313,0,86,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8118,Error ,1.25,-50,-1.72119,0.267578,0,335.938,226.563,0,86,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8168,Error ,1.25,-50,-1.72021,0.26416,0,312.5,179.688,0,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8218,Error ,1.25,-50,-1.71924,0.265625,0,304.688,210.938,0,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8268,Error ,1.25,-50,-1.72314,0.265137,0,304.688,203.125,0,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8318,Error ,1.25,-50,-1.7168,0.265137,0,296.875,226.563,0,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8368,Error ,1.25,-50,-1.7207,0.267578,0,312.5,210.938,0,89,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8418,Error ,1.25,-50,-1.72021,0.264648,0,312.5,250,0,89,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8468,Error ,1.25,-50,-1.71826,0.266602,0,304.688,234.375,0,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8517,Error ,1.25,-50,-1.72021,0.263672,0,335.938,242.188,0,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8567,Error ,1.25,-50,-1.7168,0.265137,0,304.688,234.375,0,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8617,Error ,1.25,-50,-1.72266,0.263672,0,296.875,234.375,0,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8667,Error ,1.25,-50,-1.71875,0.265137,0,328.125,257.813,0,81,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8717,Error ,1.25,-50,-1.7207,0.265137,0,312.5,218.75,0,81,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8767,Error ,1.25,-50,-1.7207,0.272461,0,281.25,195.313,0,91,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8817,Error ,1.25,-50,-1.72119,0.266113,0,328.125,203.125,0,91,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8867,Error ,1.25,-50,-1.72363,0.265625,0,335.938,234.375,0,84,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8917,Error ,1.25,-50,-1.71973,0.26416,0,320.313,218.75,0,84,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8967,Error ,1.25,-50,-1.72559,0.26709,0,335.938,226.563,0,87,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9017,Error ,1.25,-50,-1.71436,0.265625,0,265.625,218.75,0,87,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9067,Error ,1.25,-50,-1.71973,0.262695,0,343.75,226.563,0,90,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9117,Error ,1.25,-50,-1.72461,0.269531,0,312.5,210.938,0,90,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9167,Error ,1.25,-50,-1.72314,0.268066,0,335.938,242.188,0,-173,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9217,Error ,1.25,-50,-1.72021,0.269043,0,335.938,226.563,0,-173,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9267,Error ,1.25,-50,-1.72021,0.269043,0,335.938,226.563,0,-170,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9317,Error ,1.25,-50,-1.72021,0.265137,0,296.875,234.375,0,-170,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9367,Error ,1.25,-50,-1.72119,0.26709,0,320.313,242.188,0,88,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9417,Error ,1.25,-50,-1.71875,0.264648,0,320.313,226.563,0,88,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9467,Error ,1.25,-50,-1.72021,0.26416,0,343.75,226.563,0,82,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9517,Error ,1.25,-50,-1.72119,0.265137,0,328.125,195.313,0,82,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9567,Error ,1.25,-50,-1.7207,0.264648,0,343.75,234.375,0,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9617,Error ,1.25,-50,-1.71826,0.262207,0,296.875,257.813,0,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9667,Error ,1.25,-50,-1.72266,0.264648,0,296.875,210.938,0,-172,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9717,Error ,1.25,-50,-1.7207,0.268555,0,328.125,187.5,0,-172,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9767,Error ,1.25,-50,-1.71826,0.269043,0,312.5,234.375,0,89,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9817,Error ,1.25,-50,-1.72217,0.270508,0,312.5,210.938,0,89,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9867,Error ,1.25,-50,-1.71924,0.263672,0,296.875,242.188,0,-167,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9917,Error ,1.25,-50,-1.71973,0.265625,0,312.5,234.375,0,-167,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9967,Error ,1.25,-50,-1.72021,0.266113,0,296.875,226.563,0,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0017,Error ,1.25,-50,-1.71973,0.268066,0,281.25,203.125,0,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0067,Error ,1.25,-50,-1.71973,0.267578,0,304.688,195.313,0,94,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0117,Error ,1.25,-50,-1.71924,0.26709,0,281.25,203.125,0,94,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0167,Error ,1.25,-50,-1.72266,0.266602,0,328.125,203.125,0,84,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0217,Error ,1.25,-50,-1.71924,0.26416,0,304.688,203.125,0,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0267,Error ,1.25,-50,-1.72314,0.26709,0,312.5,210.938,0,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0317,Error ,1.25,-50,-1.71777,0.266602,0,343.75,234.375,0,91,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0367,Error ,1.25,-50,-1.71973,0.265137,0,328.125,179.688,0,91,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0417,Error ,1.25,-50,-1.71875,0.266602,0,296.875,242.188,0,87,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0467,Error ,1.25,-50,-1.72168,0.267578,0,289.063,242.188,0,87,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0517,Error ,1.25,-50,-1.72021,0.263672,0,320.313,226.563,0,-170,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0567,Error ,1.25,-50,-1.7207,0.26709,0,335.938,234.375,0,-170,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0617,Error ,1.25,-50,-1.72266,0.263184,0,312.5,210.938,0,91,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0667,Error ,1.25,-50,-1.71826,0.265625,0,304.688,195.313,0,91,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0717,Error ,1.25,-50,-1.71973,0.264648,0,328.125,234.375,0,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0767,Error ,1.25,-50,-1.72217,0.266113,0,289.063,234.375,0,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0817,Error ,1.25,-50,-1.71924,0.266113,0,312.5,210.938,0,88,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0867,Error ,1.25,-50,-1.72607,0.265137,0,304.688,195.313,0,88,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0917,Error ,1.25,-50,-1.71973,0.268066,0,320.313,210.938,0,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0967,Error ,1.25,-50,-1.72656,0.266602,0,328.125,218.75,0,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1017,Error ,1.25,-50,-1.7207,0.266602,0,328.125,210.938,0,90,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1067,Error ,1.25,-50,-1.71875,0.268555,0,304.688,210.938,0,90,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1117,Error ,1.25,-50,-1.71973,0.263672,0,289.063,210.938,0,86,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1166,Error ,1.25,-50,-1.71973,0.267578,0,296.875,203.125,0,86,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1221,Error ,1.25,-50,-1.7207,0.27002,0,296.875,226.563,0,86,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1266,Error ,1.25,-50,-1.72021,0.266602,0,343.75,203.125,0,86,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1316,Error ,1.25,-50,-1.72217,0.263184,0,312.5,203.125,0,81,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
